instance_file,n_items,capacity,dp_value,dp_weight,dp_feasible,dp_time_ms,dp_selected_items,gnn_value,gnn_weight,gnn_feasible_actual,gnn_time_ms,gnn_gap,gnn_ratio,gnn_selected_items,gnn_feasible_reported,gnn_items_out_of_range,gnn_oor_item_count,gnn_infeasibility_reason,greedy_value,greedy_weight,greedy_feasible_actual,greedy_time_ms,greedy_gap,greedy_ratio,greedy_selected_items,ga_value,ga_weight,ga_feasible_actual,ga_time_ms,ga_gap,ga_ratio,ga_selected_items,dqn_value,dqn_weight,dqn_feasible_actual,dqn_time_ms,dqn_gap,dqn_ratio,dqn_selected_items
instance_0102.npz,19,949.0,1152.0,949.0,1,5.5212,[8],1038.0,905.0,1,2.5875,0.098958,0.901042,"[0, 1, 3, 10, 15, 16, 17, 18]",1,0,0,ok,1127.0,920.0,1,0.06,0.021701,0.978299,"[0, 1, 3, 7, 10]",1152.0,949.0,1,39.8089,0.0,1.0,[8],,,,,,,
instance_0103.npz,26,994.0,1260.0,994.0,1,5.8073,[2],929.0,819.0,1,3.0143,0.262698,0.737302,"[3, 4, 16, 18, 22]",1,0,0,ok,1207.0,983.0,1,0.0624,0.042063,0.957937,"[3, 4, 14, 16]",1260.0,994.0,1,43.7094,0.0,1.0,[2],,,,,,,
instance_0104.npz,27,988.0,1167.0,988.0,1,6.3419,[25],906.0,772.0,1,2.6939,0.22365,0.77635,"[0, 7, 9, 19, 22, 23, 24]",1,0,0,ok,1079.0,930.0,1,0.0624,0.075407,0.924593,"[0, 7, 9, 10, 19, 22, 23]",1167.0,988.0,1,44.1649,0.0,1.0,[25],,,,,,,
instance_0105.npz,40,1102.0,1364.0,1095.0,1,11.8135,"[0, 15, 16, 21]",1162.0,1043.0,1,2.8092,0.148094,0.851906,"[0, 1, 2, 21, 25, 26, 37, 39]",1,0,0,ok,1336.0,1078.0,1,0.0621,0.020528,0.979472,"[0, 2, 21, 35, 39]",1364.0,1095.0,1,59.0628,0.0,1.0,"[0, 15, 16, 21]",,,,,,,
instance_0106.npz,50,2002.0,2551.0,2000.0,1,34.2214,"[11, 42, 48, 49]",2289.0,1845.0,1,2.9206,0.102705,0.897295,"[4, 7, 11, 14, 15, 20, 33, 42, 44, 49]",1,0,0,ok,2548.0,2000.0,1,0.0617,0.001176,0.998824,"[11, 16, 33, 42, 44, 49]",2535.0,2001.0,1,53.449,0.006272,0.993728,"[7, 16, 20, 31]",,,,,,,
instance_0107.npz,58,2064.0,2670.0,2064.0,1,39.2213,"[17, 25, 38, 52]",2543.0,2064.0,1,3.3037,0.047566,0.952434,"[10, 18, 20, 24, 31, 33, 34, 35, 38, 44, 50, 53]",1,0,0,ok,2670.0,2064.0,1,0.0836,0.0,1.0,"[17, 25, 38, 52]",2670.0,2064.0,1,51.9304,0.0,1.0,"[17, 25, 38, 52]",,,,,,,
instance_0108.npz,32,1323.0,1687.0,1316.0,1,12.1298,"[16, 24, 29]",1625.0,1315.0,1,2.7853,0.036752,0.963248,"[3, 5, 12, 16, 19, 29, 31]",1,0,0,ok,1639.0,1283.0,1,0.0653,0.028453,0.971547,"[1, 7, 12, 16]",1687.0,1316.0,1,42.8292,0.0,1.0,"[16, 24, 29]",,,,,,,
instance_0109.npz,39,2225.0,2749.0,2224.0,1,24.7979,"[4, 17, 32, 34]",2616.0,2215.0,1,2.6477,0.048381,0.951619,"[3, 13, 17, 19, 21, 27, 34, 38]",1,0,0,ok,2749.0,2224.0,1,0.0669,0.0,1.0,"[4, 17, 32, 34]",2749.0,2224.0,1,50.922,0.0,1.0,"[4, 17, 32, 34]",,,,,,,
instance_0110.npz,81,4354.0,5538.0,4348.0,1,126.8754,"[3, 20, 30, 31, 45, 46, 54, 62, 66, 77]",5421.0,4326.0,1,3.6849,0.021127,0.978873,"[3, 14, 16, 20, 21, 30, 31, 33, 34, 45, 46, 62, 66, 75, 77, 79]",1,0,0,ok,5495.0,4336.0,1,0.0742,0.007765,0.992235,"[20, 30, 31, 33, 45, 46, 47, 54, 62, 66, 77]",5492.0,4354.0,1,121.401,0.008306,0.991694,"[6, 20, 30, 50, 53, 54]",,,,,,,
instance_0111.npz,69,3928.0,4932.0,3920.0,1,94.9209,"[2, 8, 12, 15, 21, 35, 49, 64]",4821.0,3922.0,1,3.5336,0.022506,0.977494,"[2, 5, 12, 15, 18, 21, 23, 26, 29, 35, 40, 55, 63, 64]",1,0,0,ok,4901.0,3920.0,1,0.0731,0.006285,0.993715,"[2, 5, 10, 12, 15, 21, 23, 24, 29, 35, 55, 64]",4899.0,3927.0,1,106.3259,0.006691,0.993309,"[2, 10, 12, 29, 35, 49, 64, 67]",,,,,,,
instance_0112.npz,37,2608.0,3303.0,2597.0,1,28.6216,"[4, 12, 32, 34]",3089.0,2525.0,1,2.5999,0.06479,0.93521,"[0, 3, 4, 5, 10, 15, 20, 28, 32]",1,0,0,ok,3228.0,2553.0,1,0.0635,0.022707,0.977293,"[0, 3, 4, 28, 32, 34]",3303.0,2597.0,1,89.6491,0.0,1.0,"[4, 12, 32, 34]",,,,,,,
instance_0113.npz,57,3684.0,4651.0,3674.0,1,57.7332,"[5, 19, 37, 50, 51, 55, 56]",4451.0,3674.0,1,2.9395,0.043002,0.956998,"[0, 5, 8, 25, 32, 35, 38, 39, 41, 43, 49, 50, 51, 56]",1,0,0,ok,4636.0,3671.0,1,0.0722,0.003225,0.996775,"[0, 5, 8, 19, 35, 37, 49, 50, 51, 56]",4651.0,3674.0,1,61.3815,0.0,1.0,"[5, 19, 37, 50, 51, 55, 56]",,,,,,,
instance_0114.npz,40,3031.0,3814.0,3023.0,1,69.6976,"[1, 5, 8, 14, 21, 27, 30, 31, 32]",3515.0,2850.0,1,3.1205,0.078395,0.921605,"[1, 5, 8, 13, 14, 19, 21, 27, 28, 30, 31]",1,0,0,ok,3814.0,3023.0,1,0.0636,0.0,1.0,"[1, 5, 8, 14, 21, 27, 30, 31, 32]",3801.0,3030.0,1,109.4261,0.003408,0.996592,"[1, 5, 13, 14, 19, 21, 30, 32]",,,,,,,
instance_0115.npz,61,4615.0,5786.0,4614.0,1,147.8458,"[5, 12, 21, 27, 29, 41, 42]",5614.0,4569.0,1,3.1374,0.029727,0.970273,"[5, 10, 11, 12, 15, 19, 21, 22, 27, 33, 38, 42, 43, 47, 57, 58]",1,0,0,ok,5772.0,4613.0,1,0.0639,0.00242,0.99758,"[5, 11, 12, 15, 21, 27, 29, 33, 38, 42, 43]",5786.0,4614.0,1,103.6123,0.0,1.0,"[5, 12, 21, 27, 29, 41, 42]",,,,,,,
instance_0116.npz,92,7767.0,9537.0,7766.0,1,304.4047,"[9, 15, 16, 19, 22, 27, 28, 29, 33, 34, 36, 42, 51, 52, 57, 65, 68, 76, 80, 86]",9447.0,7763.0,1,3.5712,0.009437,0.990563,"[0, 9, 14, 15, 22, 25, 27, 28, 29, 33, 34, 36, 39, 42, 51, 52, 57, 62, 63, 65, 68, 71, 76, 78, 80, 86, 89]",1,0,0,ok,9519.0,7748.0,1,0.0815,0.001887,0.998113,"[14, 15, 16, 19, 22, 27, 28, 29, 33, 34, 36, 42, 51, 52, 65, 68, 76, 80, 86, 89]",9521.0,7767.0,1,67.5563,0.001678,0.998322,"[15, 16, 19, 27, 28, 29, 33, 34, 42, 51, 52, 60, 68, 80]",,,,,,,
instance_0117.npz,20,1831.0,2080.0,1828.0,1,9.5933,"[0, 9, 10, 11, 19]",2070.0,1807.0,1,2.5504,0.004808,0.995192,"[0, 10, 11, 14, 15, 18, 19]",1,0,0,ok,2070.0,1807.0,1,0.0514,0.004808,0.995192,"[0, 10, 11, 14, 15, 18, 19]",2080.0,1828.0,1,59.9582,0.0,1.0,"[0, 9, 10, 11, 19]",,,,,,,
instance_0118.npz,40,3328.0,4130.0,3327.0,1,38.5665,"[1, 2, 9, 34, 36, 38]",3790.0,3325.0,1,2.9703,0.082324,0.917676,"[0, 7, 9, 13, 15, 16, 21, 22, 25, 26, 28, 32, 34, 35, 36, 37, 38]",1,0,0,ok,4110.0,3314.0,1,0.0584,0.004843,0.995157,"[1, 2, 22, 25, 26, 34, 36, 37, 38]",4110.0,3326.0,1,40.8968,0.004843,0.995157,"[2, 18, 28, 34, 36, 37, 38]",,,,,,,
instance_0119.npz,59,5640.0,6995.0,5640.0,1,100.2173,"[1, 2, 15, 21, 28, 31, 32, 36, 41, 46, 51, 54, 55, 57]",6946.0,5625.0,1,2.9918,0.007005,0.992995,"[1, 8, 13, 15, 16, 21, 28, 32, 36, 37, 41, 46, 47, 51, 54, 55, 57]",1,0,0,ok,6949.0,5604.0,1,0.0622,0.006576,0.993424,"[1, 3, 15, 21, 28, 31, 32, 36, 37, 41, 46, 47, 51, 54, 55, 57]",6977.0,5625.0,1,107.7694,0.002573,0.997427,"[15, 19, 21, 31, 32, 36, 41, 46, 47, 51, 55, 57]",,,,,,,
instance_0120.npz,83,8201.0,10140.0,8201.0,1,260.8476,"[2, 6, 9, 32, 33, 34, 35, 39, 41, 62, 70, 71, 72, 73, 77, 78]",10038.0,8183.0,1,3.41,0.010059,0.989941,"[2, 3, 5, 6, 9, 14, 16, 33, 34, 35, 39, 41, 46, 49, 53, 54, 60, 62, 67, 69, 70, 71, 72, 73, 77, 80]",1,0,0,ok,10120.0,8200.0,1,0.079,0.001972,0.998028,"[2, 3, 6, 9, 16, 33, 34, 35, 39, 41, 49, 53, 60, 62, 67, 69, 70, 71, 72, 73, 77, 78, 80]",10138.0,8199.0,1,150.4112,0.000197,0.999803,"[2, 6, 9, 16, 32, 33, 35, 39, 41, 62, 67, 70, 71, 72, 73, 74, 77]",,,,,,,
instance_0121.npz,83,9502.0,11748.0,9492.0,1,238.9087,"[3, 9, 11, 18, 19, 29, 33, 37, 41, 49, 53, 59, 63, 64, 65, 71, 77, 79]",11606.0,9432.0,1,4.0202,0.012087,0.987913,"[3, 7, 9, 11, 18, 19, 20, 24, 29, 33, 34, 36, 37, 49, 51, 53, 55, 63, 64, 65, 71, 77, 79, 82]",1,0,0,ok,11748.0,9492.0,1,0.0782,0.0,1.0,"[3, 9, 11, 18, 19, 29, 33, 37, 41, 49, 53, 59, 63, 64, 65, 71, 77, 79]",11739.0,9493.0,1,73.6125,0.000766,0.999234,"[3, 9, 11, 18, 19, 33, 37, 41, 49, 53, 63, 64, 65, 66, 71, 77, 79]",,,,,,,
instance_0122.npz,96,10459.0,12993.0,10459.0,1,374.0097,"[2, 7, 8, 14, 25, 30, 32, 43, 45, 48, 52, 61, 63, 72, 74, 79, 81, 82, 84, 89, 90, 91]",12904.0,10454.0,1,3.8789,0.00685,0.99315,"[1, 2, 3, 7, 8, 14, 16, 24, 25, 31, 43, 45, 46, 48, 52, 53, 55, 58, 61, 62, 63, 67, 72, 74, 81, 82, 84, 89, 90, 91, 92]",1,0,0,ok,12965.0,10459.0,1,0.0898,0.002155,0.997845,"[1, 2, 3, 7, 8, 14, 16, 25, 32, 43, 45, 46, 48, 52, 53, 61, 62, 63, 72, 73, 74, 79, 81, 82, 89, 90, 91, 92]",12992.0,10457.0,1,65.3316,7.7e-05,0.999923,"[2, 7, 8, 14, 25, 30, 32, 43, 45, 48, 52, 61, 63, 72, 74, 79, 81, 82, 89, 90, 91]",,,,,,,
instance_0123.npz,21,2300.0,2657.0,2300.0,1,16.4371,"[1, 3, 6, 7, 9, 12, 18, 19]",2401.0,2024.0,1,2.3716,0.096349,0.903651,"[3, 6, 7, 9, 10, 12, 18, 19]",1,0,0,ok,2654.0,2275.0,1,0.0641,0.001129,0.998871,"[2, 6, 7, 9, 10, 12, 18, 19]",2647.0,2283.0,1,40.1,0.003764,0.996236,"[6, 7, 12, 18, 19, 20]",,,,,,,
instance_0124.npz,66,8251.0,10000.0,8250.0,1,184.5523,"[0, 7, 8, 11, 13, 16, 20, 31, 36, 39, 42, 44, 50, 54, 59]",9981.0,8249.0,1,3.377,0.0019,0.9981,"[0, 4, 7, 8, 11, 13, 16, 19, 20, 22, 25, 31, 35, 36, 39, 42, 43, 54, 55, 59]",1,0,0,ok,9989.0,8249.0,1,0.0738,0.0011,0.9989,"[0, 4, 7, 8, 11, 13, 16, 20, 22, 36, 39, 42, 43, 44, 46, 50, 54, 59]",10000.0,8250.0,1,68.5873,0.0,1.0,"[0, 7, 8, 11, 13, 16, 20, 31, 36, 39, 42, 44, 50, 54, 59]",,,,,,,
instance_0125.npz,23,3116.0,3796.0,3116.0,1,20.7908,"[9, 14, 16, 19, 20]",3563.0,3041.0,1,2.3531,0.06138,0.93862,"[0, 1, 2, 3, 9, 11, 12, 16, 19, 22]",1,0,0,ok,3673.0,2998.0,1,0.0527,0.032403,0.967597,"[0, 2, 3, 9, 14, 16, 19]",3796.0,3116.0,1,87.1992,0.0,1.0,"[9, 14, 16, 19, 20]",,,,,,,
instance_0126.npz,77,10938.0,13523.0,10937.0,1,317.5887,"[2, 5, 14, 22, 23, 24, 31, 36, 40, 42, 47, 51, 65, 66, 67, 69, 70, 71, 72, 74]",13407.0,10926.0,1,3.3118,0.008578,0.991422,"[2, 3, 5, 7, 9, 20, 22, 23, 24, 26, 29, 36, 40, 42, 47, 49, 51, 61, 65, 66, 67, 70, 71, 72, 74, 76]",1,0,0,ok,13512.0,10933.0,1,0.0778,0.000813,0.999187,"[2, 5, 7, 9, 13, 14, 20, 22, 23, 24, 26, 31, 40, 42, 47, 51, 65, 66, 67, 69, 70, 71, 72, 74]",13493.0,10937.0,1,154.7257,0.002218,0.997782,"[2, 5, 20, 22, 23, 24, 26, 27, 31, 40, 42, 47, 49, 51, 65, 66, 69, 71, 72, 74]",,,,,,,
instance_0127.npz,95,15117.0,18567.0,15111.0,1,544.5163,"[5, 17, 20, 22, 24, 25, 27, 31, 35, 40, 41, 43, 44, 45, 47, 49, 53, 56, 59, 65, 73, 79, 82, 83, 85, 87]",18520.0,15112.0,1,4.0077,0.002531,0.997469,"[5, 17, 20, 22, 24, 25, 27, 28, 31, 35, 40, 41, 43, 44, 47, 48, 49, 53, 56, 59, 62, 65, 67, 73, 79, 82, 83, 85, 87]",1,0,0,ok,18534.0,15080.0,1,0.0847,0.001777,0.998223,"[5, 17, 20, 22, 24, 25, 27, 31, 35, 40, 41, 43, 44, 45, 47, 49, 53, 56, 59, 62, 65, 67, 79, 82, 83, 85, 87]",18523.0,15108.0,1,251.1749,0.00237,0.99763,"[5, 12, 17, 20, 24, 27, 31, 35, 40, 41, 43, 44, 45, 47, 49, 53, 56, 65, 67, 82, 83, 85, 87, 90]",,,,,,,
instance_0128.npz,42,7230.0,8789.0,7209.0,1,108.3938,"[3, 8, 9, 16, 18, 20, 25, 27, 32, 34, 35, 39]",8673.0,7167.0,1,2.939,0.013198,0.986802,"[0, 3, 8, 9, 16, 18, 20, 25, 30, 32, 34, 35, 39, 40, 41]",1,0,0,ok,8789.0,7209.0,1,0.0587,0.0,1.0,"[3, 8, 9, 16, 18, 20, 25, 27, 32, 34, 35, 39]",8789.0,7209.0,1,124.0758,0.0,1.0,"[3, 8, 9, 16, 18, 20, 25, 27, 32, 34, 35, 39]",,,,,,,
instance_0129.npz,88,12111.0,14826.0,12109.0,1,414.4554,"[4, 7, 9, 12, 13, 16, 18, 19, 23, 28, 34, 35, 46, 47, 51, 55, 56, 60, 61, 64, 65, 66, 67, 69, 71, 72, 76, 78, 81, 84]",14610.0,12088.0,1,3.5278,0.014569,0.985431,"[1, 3, 4, 6, 7, 9, 12, 13, 16, 19, 20, 21, 23, 24, 27, 28, 34, 46, 47, 50, 51, 55, 56, 57, 59, 60, 61, 64, 65, 66, 67, 69, 70, 71, 72, 76, 78, 81, 84]",1,0,0,ok,14793.0,12096.0,1,0.0741,0.002226,0.997774,"[1, 4, 7, 9, 12, 13, 16, 18, 19, 21, 23, 24, 27, 28, 34, 35, 46, 47, 50, 55, 56, 60, 61, 64, 65, 66, 67, 69, 70, 71, 72, 76, 78, 81, 84]",14815.0,12109.0,1,178.903,0.000742,0.999258,"[4, 7, 9, 13, 16, 18, 19, 27, 28, 34, 35, 41, 46, 55, 56, 60, 61, 64, 65, 66, 67, 69, 71, 72, 76, 78, 84]",,,,,,,
instance_0130.npz,36,5610.0,6809.0,5604.0,1,72.2803,"[0, 1, 2, 5, 9, 11, 13, 14, 19, 24, 26, 27, 33]",6612.0,5428.0,1,2.4423,0.028932,0.971068,"[0, 1, 5, 9, 11, 13, 14, 19, 24, 25, 26, 27, 28, 33]",1,0,0,ok,6612.0,5428.0,1,0.0561,0.028932,0.971068,"[0, 1, 5, 9, 11, 13, 14, 19, 24, 25, 26, 27, 28, 33]",6796.0,5597.0,1,92.8449,0.001909,0.998091,"[1, 4, 5, 9, 11, 13, 19, 26, 27, 28, 33]",,,,,,,
instance_0131.npz,44,5961.0,7111.0,5958.0,1,121.6034,"[6, 7, 17, 18, 22, 25, 28, 29, 30, 31, 33, 35, 39, 42]",7092.0,5949.0,1,3.384,0.002672,0.997328,"[6, 7, 12, 16, 17, 18, 22, 25, 28, 29, 30, 31, 33, 34, 35, 39, 41, 43]",1,0,0,ok,7092.0,5949.0,1,0.0616,0.002672,0.997328,"[6, 7, 12, 16, 17, 18, 22, 25, 28, 29, 30, 31, 33, 34, 35, 39, 41, 43]",7111.0,5958.0,1,61.3648,0.0,1.0,"[6, 7, 17, 18, 22, 25, 28, 29, 30, 31, 33, 35, 39, 42]",,,,,,,
instance_0132.npz,54,8078.0,9452.0,8078.0,1,169.371,"[8, 9, 10, 11, 14, 17, 18, 24, 26, 32, 33, 36, 38, 42, 47, 49, 50, 51, 52]",9452.0,8078.0,1,2.7097,0.0,1.0,"[8, 9, 10, 11, 14, 17, 18, 24, 26, 32, 33, 36, 38, 42, 47, 49, 50, 51, 52]",1,0,0,ok,9452.0,8078.0,1,0.064,0.0,1.0,"[8, 9, 10, 11, 14, 17, 18, 24, 26, 32, 33, 36, 38, 42, 47, 49, 50, 51, 52]",9426.0,8068.0,1,64.2702,0.002751,0.997249,"[5, 8, 9, 11, 12, 14, 17, 18, 24, 26, 32, 36, 42, 47, 49, 50, 51, 52]",,,,,,,
instance_0133.npz,43,7497.0,9286.0,7493.0,1,105.0661,"[2, 5, 9, 16, 17, 24, 28, 31, 33, 34, 37, 39, 41, 42]",9190.0,7488.0,1,3.0594,0.010338,0.989662,"[2, 7, 9, 10, 14, 16, 17, 24, 28, 29, 31, 33, 34, 37, 38, 39, 41, 42]",1,0,0,ok,9286.0,7493.0,1,0.0617,0.0,1.0,"[2, 5, 9, 16, 17, 24, 28, 31, 33, 34, 37, 39, 41, 42]",9233.0,7478.0,1,93.3801,0.005708,0.994292,"[1, 5, 9, 16, 17, 24, 31, 33, 37, 39, 41, 42]",,,,,,,
instance_0134.npz,55,10787.0,13239.0,10781.0,1,229.7056,"[3, 6, 10, 11, 14, 17, 18, 25, 27, 28, 30, 34, 38, 46, 47, 48, 49, 50, 53]",13122.0,10772.0,1,3.7606,0.008838,0.991162,"[0, 3, 6, 10, 11, 14, 16, 17, 21, 25, 27, 28, 30, 34, 38, 39, 44, 46, 47, 49, 50, 51, 53]",1,0,0,ok,13229.0,10774.0,1,0.0636,0.000755,0.999245,"[0, 3, 6, 10, 11, 14, 16, 17, 18, 25, 27, 28, 30, 34, 38, 44, 47, 48, 49, 50, 53]",13175.0,10782.0,1,111.5682,0.004834,0.995166,"[3, 6, 10, 11, 14, 16, 17, 18, 25, 28, 30, 38, 44, 46, 47, 48, 49, 50]",,,,,,,
instance_0135.npz,63,11024.0,13157.0,11022.0,1,233.1889,"[0, 6, 7, 8, 20, 22, 25, 26, 30, 31, 36, 39, 49, 57, 58, 60, 61, 62]",13011.0,11024.0,1,3.3102,0.011097,0.988903,"[0, 4, 5, 6, 13, 20, 21, 22, 26, 29, 30, 31, 36, 38, 39, 43, 46, 49, 52, 54, 57, 58, 61, 62]",1,0,0,ok,13127.0,11014.0,1,0.0632,0.00228,0.99772,"[0, 5, 6, 7, 20, 21, 22, 24, 26, 29, 30, 31, 36, 38, 39, 49, 54, 57, 58, 60, 61, 62]",13157.0,11022.0,1,118.7027,0.0,1.0,"[0, 6, 7, 8, 20, 22, 25, 26, 30, 31, 36, 39, 49, 57, 58, 60, 61, 62]",,,,,,,
instance_0136.npz,74,14102.0,16929.0,14101.0,1,414.7387,"[3, 4, 7, 10, 11, 12, 13, 20, 21, 22, 23, 25, 31, 32, 34, 44, 45, 56, 60, 62, 63, 64, 66, 69, 71]",16857.0,14091.0,1,3.3893,0.004253,0.995747,"[0, 3, 4, 5, 7, 10, 11, 12, 18, 20, 21, 22, 23, 25, 28, 31, 32, 34, 44, 45, 47, 56, 60, 61, 62, 63, 64, 66, 67, 71, 72]",1,0,0,ok,16928.0,14086.0,1,0.0705,5.9e-05,0.999941,"[0, 3, 4, 5, 7, 10, 11, 12, 13, 20, 21, 22, 23, 25, 31, 32, 34, 44, 45, 56, 60, 62, 63, 64, 66, 69]",16929.0,14101.0,1,144.3609,0.0,1.0,"[3, 4, 7, 10, 11, 12, 13, 20, 21, 22, 23, 25, 31, 32, 34, 44, 45, 56, 60, 62, 63, 64, 66, 69, 71]",,,,,,,
instance_0137.npz,67,12622.0,14978.0,12620.0,1,314.7709,"[0, 3, 4, 8, 11, 13, 14, 24, 26, 29, 30, 31, 36, 38, 39, 44, 45, 49, 52, 54, 57, 59, 60, 62, 65]",14952.0,12618.0,1,3.627,0.001736,0.998264,"[0, 3, 4, 8, 11, 12, 13, 14, 24, 26, 29, 30, 31, 35, 36, 37, 38, 39, 45, 49, 52, 54, 56, 57, 58, 59, 60, 62, 63, 65]",1,0,0,ok,14953.0,12601.0,1,0.069,0.001669,0.998331,"[0, 3, 4, 6, 8, 11, 12, 13, 14, 24, 26, 29, 30, 31, 35, 36, 38, 39, 45, 49, 52, 54, 57, 59, 60, 62, 63, 65]",14952.0,12619.0,1,148.131,0.001736,0.998264,"[3, 4, 9, 11, 14, 24, 26, 29, 30, 31, 36, 38, 39, 44, 45, 49, 54, 57, 59, 60, 62, 63, 65]",,,,,,,
instance_0138.npz,87,17386.0,20508.0,17384.0,1,688.4427,"[0, 3, 5, 8, 9, 18, 22, 24, 27, 28, 30, 32, 33, 36, 37, 38, 39, 40, 41, 44, 46, 54, 56, 60, 64, 65, 71, 78, 81, 84]",20412.0,17382.0,1,3.8036,0.004681,0.995319,"[0, 1, 3, 5, 8, 9, 11, 13, 18, 20, 22, 24, 27, 28, 30, 33, 34, 36, 37, 38, 39, 40, 41, 44, 46, 54, 56, 63, 64, 65, 68, 71, 73, 78, 81, 84]",1,0,0,ok,20491.0,17377.0,1,0.0776,0.000829,0.999171,"[0, 3, 5, 8, 9, 11, 18, 20, 22, 24, 27, 28, 30, 32, 33, 36, 37, 38, 39, 40, 41, 46, 48, 54, 56, 60, 63, 64, 65, 71, 73, 78, 80, 81, 84]",20491.0,17382.0,1,137.4816,0.000829,0.999171,"[0, 3, 4, 5, 8, 9, 11, 20, 22, 24, 27, 28, 32, 33, 34, 36, 38, 39, 40, 41, 44, 46, 54, 56, 60, 63, 64, 65, 71, 81, 84]",,,,,,,
instance_0139.npz,32,6416.0,7807.0,6415.0,1,65.3545,"[4, 5, 8, 10, 13, 15, 16, 17, 18, 21, 22, 23, 30]",7640.0,6387.0,1,2.7179,0.021391,0.978609,"[0, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 21, 23, 24, 26, 28]",1,0,0,ok,7753.0,6361.0,1,0.0608,0.006917,0.993083,"[4, 5, 10, 11, 13, 15, 16, 17, 18, 21, 22, 23, 26, 30]",7777.0,6408.0,1,51.1669,0.003843,0.996157,"[5, 10, 13, 15, 16, 17, 18, 21, 22, 23, 24, 26, 30]",,,,,,,
instance_0140.npz,70,15376.0,18298.0,15376.0,1,446.3545,"[4, 7, 9, 10, 12, 15, 17, 19, 20, 22, 23, 24, 27, 33, 35, 39, 42, 44, 46, 48, 51, 54, 58, 59, 60, 61, 66, 69]",18204.0,15333.0,1,3.773,0.005137,0.994863,"[4, 7, 8, 9, 10, 12, 15, 17, 19, 20, 22, 23, 24, 27, 32, 33, 35, 42, 44, 46, 48, 49, 50, 51, 52, 54, 57, 58, 59, 60, 61, 66, 69]",1,0,0,ok,18263.0,15367.0,1,0.0753,0.001913,0.998087,"[4, 7, 8, 9, 10, 12, 15, 17, 19, 20, 22, 23, 24, 25, 27, 32, 33, 35, 39, 42, 44, 46, 48, 50, 51, 52, 54, 57, 58, 59, 60, 66, 69]",18284.0,15375.0,1,185.4425,0.000765,0.999235,"[4, 7, 9, 10, 12, 15, 17, 19, 20, 22, 23, 24, 33, 35, 39, 40, 42, 44, 46, 48, 51, 52, 54, 58, 59, 60, 66, 69]",,,,,,,
instance_0141.npz,76,16676.0,20009.0,16676.0,1,554.9445,"[0, 5, 10, 11, 14, 15, 17, 18, 20, 24, 26, 28, 32, 35, 40, 41, 42, 43, 45, 46, 48, 50, 53, 56, 57, 60, 62, 68, 71, 72, 75]",19906.0,16652.0,1,3.8683,0.005148,0.994852,"[0, 4, 5, 6, 8, 11, 14, 15, 17, 18, 20, 24, 26, 28, 29, 32, 33, 35, 40, 41, 42, 43, 45, 46, 48, 50, 53, 56, 60, 62, 63, 68, 71, 72, 75]",1,0,0,ok,19988.0,16657.0,1,0.0943,0.00105,0.99895,"[0, 4, 5, 6, 11, 15, 17, 18, 20, 24, 26, 28, 32, 33, 35, 40, 41, 42, 43, 45, 46, 48, 50, 53, 56, 57, 60, 62, 68, 71, 72, 75]",20008.0,16673.0,1,267.9263,5e-05,0.99995,"[0, 5, 11, 14, 15, 17, 18, 20, 24, 26, 28, 32, 35, 40, 41, 42, 43, 45, 46, 48, 49, 50, 53, 56, 57, 60, 62, 68, 71, 72, 75]",,,,,,,
instance_0142.npz,19,3460.0,4064.0,3453.0,1,32.8196,"[1, 6, 7, 9, 10, 12, 15, 16, 17, 18]",4036.0,3418.0,1,2.3545,0.00689,0.99311,"[0, 1, 6, 7, 10, 12, 15, 16, 17, 18]",1,0,0,ok,4036.0,3418.0,1,0.0515,0.00689,0.99311,"[0, 1, 6, 7, 10, 12, 15, 16, 17, 18]",4064.0,3453.0,1,41.6331,0.0,1.0,"[1, 6, 7, 9, 10, 12, 15, 16, 17, 18]",,,,,,,
instance_0143.npz,96,20504.0,24680.0,20502.0,1,1307.6127,"[1, 2, 4, 5, 13, 14, 15, 20, 25, 27, 29, 32, 33, 34, 38, 39, 43, 44, 49, 51, 53, 54, 55, 56, 59, 62, 64, 68, 72, 78, 79, 82, 83, 84, 87, 88, 89, 92, 93, 94]",24593.0,20468.0,1,4.0148,0.003525,0.996475,"[1, 2, 3, 4, 5, 13, 14, 15, 25, 27, 29, 32, 33, 38, 39, 40, 41, 43, 44, 49, 50, 51, 53, 54, 55, 56, 59, 60, 62, 64, 68, 70, 72, 75, 76, 78, 79, 82, 83, 84, 87, 88, 89, 92, 93, 94]",1,0,0,ok,24660.0,20494.0,1,0.0943,0.00081,0.99919,"[1, 2, 4, 5, 13, 14, 15, 20, 25, 27, 29, 32, 33, 34, 38, 39, 40, 41, 43, 44, 49, 51, 53, 54, 55, 56, 59, 62, 64, 68, 72, 75, 76, 78, 79, 82, 83, 84, 88, 89, 92, 93, 94]",24669.0,20504.0,1,315.2065,0.000446,0.999554,"[1, 2, 5, 13, 14, 15, 25, 27, 29, 32, 33, 34, 38, 39, 40, 41, 43, 44, 49, 50, 51, 53, 54, 55, 56, 59, 60, 62, 64, 68, 70, 72, 78, 79, 82, 83, 84, 87, 88, 89, 92, 93, 94]",,,,,,,
