instance_file,n_items,capacity,total_weight,total_value,feasible,inference_time_ms,selected_items
instance_0584.npz,95,36654,36645,40651,1,256.1158,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 60, 61, 63, 65, 66, 68, 70, 71, 72, 73, 74, 75, 77, 78, 80, 81, 82, 83, 84, 85, 86, 87, 88, 90, 91, 92, 93]"
instance_0585.npz,20,9276,9267,10149,1,13.3863,"[0, 1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]"
instance_0586.npz,29,12738,12731,13874,1,25.8228,"[0, 1, 2, 3, 5, 6, 8, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]"
instance_0587.npz,23,11185,11161,12317,1,18.0974,"[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 22]"
instance_0588.npz,73,32168,32165,35429,1,181.3512,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 69, 70]"
instance_0589.npz,91,42856,42850,46006,1,317.6139,"[0, 1, 2, 3, 4, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 53, 54, 55, 56, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 86, 87, 88, 89, 90]"
instance_0590.npz,60,26867,26859,29332,1,125.9169,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
instance_0591.npz,42,20617,20597,22405,1,62.7331,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]"
instance_0592.npz,33,13764,13742,14710,1,32.8759,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 31, 32]"
instance_0593.npz,55,26669,26668,28824,1,109.8704,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 18, 20, 21, 22, 23, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 53, 54]"
instance_0594.npz,68,30800,30798,30679,1,157.0075,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 64, 65, 66, 67]"
instance_0595.npz,26,13915,13882,15044,1,24.8566,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24]"
instance_0596.npz,94,49363,49363,50949,1,346.9474,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 85, 86, 87, 88, 89, 90, 91, 92, 93]"
instance_0597.npz,54,24486,24485,26008,1,101.5617,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 53]"
instance_0598.npz,26,15706,15699,16420,1,29.2856,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]"
instance_0599.npz,36,16171,16163,17764,1,38.6778,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]"
instance_0600.npz,62,954,950,1222,1,1.5631,"[1, 46, 57]"
instance_0601.npz,42,993,991,1249,1,0.903,"[0, 16, 26, 37, 38, 41]"
instance_0602.npz,47,970,952,1224,1,1.0259,"[14, 26]"
instance_0603.npz,20,991,991,1266,1,0.435,[19]
instance_0604.npz,58,1378,1377,1736,1,2.5388,"[6, 19, 20, 31, 35]"
instance_0605.npz,70,2254,2253,2909,1,6.4248,"[1, 31, 38, 40, 43]"
instance_0606.npz,46,1382,1372,1724,1,2.553,"[13, 35, 38]"
instance_0607.npz,72,2674,2672,3367,1,11.3956,"[9, 28, 31, 35, 42, 48, 62, 69, 71]"
instance_0608.npz,46,2157,2149,2703,1,5.398,"[5, 7, 17, 21, 33, 38]"
instance_0609.npz,48,2262,2261,2841,1,6.3057,"[22, 23, 31, 40]"
instance_0610.npz,97,4846,4846,6138,1,27.9631,"[3, 10, 15, 31, 33, 47, 66, 76, 77, 85, 93]"
instance_0611.npz,49,2851,2847,3491,1,7.6886,"[5, 6, 9, 23, 29, 35]"
instance_0612.npz,65,4611,4606,5765,1,16.4592,"[0, 1, 17, 20, 24, 35, 51]"
instance_0613.npz,29,1961,1958,2370,1,2.5445,"[7, 9, 11, 22]"
instance_0614.npz,67,4941,4940,6233,1,19.6142,"[10, 11, 12, 16, 18, 34, 41, 42, 50, 53, 56, 63]"
instance_0615.npz,80,6552,6550,8137,1,32.3648,"[7, 9, 12, 20, 23, 26, 33, 38, 45, 51, 60, 62, 78, 79]"
instance_0616.npz,32,2823,2820,3425,1,5.0088,"[3, 11, 12, 13, 15, 17, 19]"
instance_0617.npz,99,8772,8772,10907,1,58.3238,"[16, 20, 22, 26, 36, 38, 39, 43, 47, 48, 53, 55, 60, 63, 70, 71, 78, 81, 87, 91, 93]"
instance_0618.npz,61,6065,6061,7527,1,22.6537,"[5, 7, 9, 14, 21, 33, 44, 50, 53, 58]"
instance_0619.npz,10,1187,1162,1353,1,0.4892,"[2, 3, 6]"
instance_0620.npz,51,6519,6515,8073,1,20.894,"[5, 6, 10, 14, 18, 19, 24, 29, 39, 44, 45, 48]"
instance_0621.npz,37,4158,4158,5313,1,9.0807,"[3, 6, 13, 14, 19, 23, 25, 33]"
instance_0622.npz,63,7816,7815,9858,1,32.5812,"[2, 3, 4, 9, 13, 14, 17, 27, 29, 34, 37, 40, 44, 47, 57]"
instance_0623.npz,31,3553,3543,4388,1,5.8821,"[0, 3, 9, 19, 22, 24, 29]"
instance_0624.npz,23,3002,2998,3719,1,3.4947,"[0, 2, 3, 5, 7, 8, 13, 17]"
instance_0625.npz,38,5637,5614,6790,1,12.0391,"[1, 11, 14, 19, 20, 27, 28, 30, 36, 37]"
instance_0626.npz,86,11986,11984,14300,1,69.9456,"[3, 4, 5, 7, 11, 18, 28, 29, 33, 37, 39, 47, 49, 50, 52, 56, 57, 62, 64, 69, 73, 75, 85]"
instance_0627.npz,43,5688,5688,6978,1,15.5388,"[0, 2, 3, 9, 10, 12, 13, 14, 20, 21, 23, 30, 35, 41]"
instance_0628.npz,27,3889,3873,4693,1,5.5789,"[1, 6, 9, 10, 11, 12, 23]"
instance_0629.npz,56,8801,8801,10814,1,28.9583,"[2, 5, 8, 14, 16, 22, 24, 27, 30, 32, 33, 34, 36, 41, 46, 52, 53]"
instance_0630.npz,95,14283,14282,17416,1,87.1973,"[2, 7, 9, 12, 16, 18, 28, 30, 31, 32, 35, 36, 37, 38, 40, 41, 42, 44, 49, 55, 62, 64, 65, 67, 68, 78, 85, 94]"
instance_0631.npz,35,5616,5612,6786,1,12.7886,"[0, 6, 12, 15, 19, 26, 30, 31, 32, 34]"
instance_0632.npz,83,13088,13088,15884,1,74.4891,"[4, 5, 10, 12, 23, 27, 28, 29, 30, 34, 37, 38, 46, 50, 51, 58, 60, 61, 62, 76, 77, 78, 80, 82]"
instance_0633.npz,72,11123,11122,13564,1,56.9413,"[3, 4, 10, 13, 16, 18, 19, 22, 24, 25, 35, 39, 41, 46, 47, 50, 51, 56, 57, 58, 60, 65, 66]"
instance_0634.npz,76,13410,13408,16030,1,71.2959,"[6, 11, 19, 21, 24, 26, 27, 32, 36, 40, 42, 43, 44, 47, 48, 50, 51, 56, 58, 59, 60, 67, 68, 70, 75]"
instance_0635.npz,36,6415,6412,7644,1,13.1112,"[0, 3, 5, 7, 10, 11, 13, 15, 19, 20, 22, 27, 29, 33]"
instance_0636.npz,48,8937,8937,10796,1,26.5761,"[1, 6, 7, 8, 9, 12, 14, 15, 20, 21, 23, 24, 34, 38, 40, 44, 45, 47]"
instance_0637.npz,85,15240,15240,18283,1,85.6071,"[3, 5, 6, 10, 11, 18, 19, 20, 21, 25, 26, 27, 31, 32, 33, 39, 40, 41, 48, 49, 50, 54, 62, 65, 66, 68, 70, 71, 75, 76, 79]"
instance_0638.npz,67,14839,14839,17537,1,71.2434,"[3, 7, 8, 12, 13, 14, 15, 18, 19, 24, 26, 27, 31, 33, 34, 36, 38, 39, 46, 51, 56, 58, 59, 60, 65, 66]"
instance_0639.npz,10,2421,2399,2749,1,1.0775,"[1, 3, 4, 6, 7]"
instance_0640.npz,29,5491,5478,6586,1,8.6014,"[0, 2, 3, 4, 8, 14, 15, 16, 21, 23, 26]"
instance_0641.npz,67,15364,15364,17774,1,68.8243,"[3, 4, 7, 11, 13, 18, 19, 21, 25, 31, 32, 38, 40, 41, 42, 44, 45, 46, 52, 53, 54, 55, 58, 59, 60, 62, 63]"
instance_0642.npz,90,19114,19112,22299,1,124.2699,"[0, 3, 4, 7, 10, 11, 13, 14, 16, 17, 18, 26, 35, 37, 38, 39, 40, 43, 48, 51, 52, 54, 56, 57, 59, 63, 64, 66, 67, 69, 70, 71, 73, 74, 77, 79, 82, 86, 89]"
instance_0643.npz,65,13543,13542,15789,1,62.4929,"[0, 4, 5, 6, 7, 8, 10, 18, 20, 23, 24, 27, 28, 29, 33, 36, 39, 40, 41, 43, 44, 47, 52, 56, 57, 58, 59, 60, 62]"
instance_0644.npz,85,22155,22150,26439,1,132.9527,"[4, 7, 9, 13, 14, 15, 16, 20, 23, 25, 29, 33, 35, 37, 40, 42, 43, 45, 49, 52, 58, 59, 60, 61, 62, 63, 68, 69, 70, 72, 73, 75, 76, 79, 80, 82]"
instance_0645.npz,73,16120,16118,19227,1,85.3774,"[10, 11, 15, 22, 24, 27, 29, 31, 32, 33, 34, 36, 39, 44, 45, 46, 47, 49, 51, 52, 53, 54, 56, 61, 67, 68, 72]"
instance_0646.npz,84,17407,17407,20447,1,98.7789,"[2, 4, 5, 9, 10, 11, 12, 14, 15, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 32, 35, 39, 40, 41, 42, 43, 45, 47, 50, 54, 56, 58, 59, 64, 68, 75, 78, 79, 80]"
instance_0647.npz,84,20866,20865,24897,1,120.7722,"[2, 8, 14, 15, 18, 19, 20, 22, 23, 25, 30, 31, 32, 33, 34, 35, 37, 39, 40, 41, 43, 45, 46, 47, 48, 49, 51, 53, 54, 55, 59, 63, 66, 67, 69, 73, 74, 75, 76, 79, 81, 82]"
instance_0648.npz,42,9556,9553,10912,1,26.9416,"[0, 1, 4, 6, 8, 11, 14, 16, 18, 19, 20, 24, 25, 26, 27, 29, 33, 34, 37, 38, 41]"
instance_0649.npz,71,15610,15610,18203,1,74.7492,"[6, 10, 12, 16, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 31, 35, 37, 38, 39, 42, 45, 46, 47, 48, 50, 51, 52, 55, 59, 60, 61, 62, 63]"
instance_0650.npz,54,14272,14270,17168,1,55.6247,"[0, 3, 6, 7, 8, 9, 11, 13, 16, 17, 22, 24, 26, 27, 28, 30, 31, 33, 34, 36, 37, 41, 45, 46, 49, 51, 52, 53]"
instance_0651.npz,88,24409,24407,28407,1,161.0221,"[0, 3, 5, 6, 11, 13, 16, 20, 23, 25, 26, 27, 29, 33, 34, 35, 36, 40, 42, 43, 45, 46, 47, 50, 54, 57, 58, 60, 61, 64, 65, 66, 68, 70, 72, 73, 74, 75, 77, 78, 79, 80, 82, 85]"
instance_0652.npz,56,14094,14089,16188,1,57.7679,"[0, 1, 2, 6, 7, 8, 9, 11, 12, 14, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 30, 34, 37, 38, 40, 42, 43, 47, 49, 51, 52, 55]"
instance_0653.npz,31,8548,8541,9887,1,16.1654,"[2, 4, 5, 7, 8, 10, 12, 15, 16, 17, 19, 20, 21, 30]"
instance_0654.npz,57,13116,13115,14684,1,52.7166,"[1, 2, 3, 4, 5, 8, 11, 12, 13, 14, 17, 19, 24, 26, 27, 28, 33, 34, 37, 39, 40, 41, 43, 44, 46, 47, 48, 50, 52, 54, 56]"
instance_0655.npz,52,11946,11945,13462,1,43.2417,"[1, 3, 6, 7, 8, 13, 14, 15, 16, 17, 18, 20, 22, 24, 25, 27, 29, 31, 39, 40, 41, 43, 44, 48, 49]"
instance_0656.npz,27,8546,8539,9898,1,13.0847,"[2, 5, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 20, 25, 26]"
instance_0657.npz,66,18854,18845,21867,1,88.2342,"[0, 2, 5, 6, 7, 12, 14, 15, 16, 21, 22, 23, 24, 26, 27, 28, 29, 31, 32, 33, 35, 36, 37, 41, 42, 43, 45, 48, 49, 50, 51, 52, 53, 54, 57, 58, 59, 61, 62, 64, 65]"
instance_0658.npz,83,23548,23548,28345,1,137.4118,"[0, 2, 7, 8, 9, 14, 17, 18, 19, 20, 22, 23, 24, 25, 26, 28, 30, 33, 36, 38, 39, 41, 43, 46, 47, 48, 50, 51, 52, 54, 56, 57, 58, 60, 61, 62, 63, 67, 69, 71, 75, 77, 79, 82]"
instance_0659.npz,81,26584,26584,31132,1,159.3025,"[1, 3, 5, 6, 8, 10, 11, 14, 15, 16, 17, 18, 21, 22, 25, 27, 28, 29, 31, 32, 33, 34, 35, 39, 41, 43, 44, 47, 48, 49, 50, 51, 52, 54, 55, 56, 59, 60, 61, 62, 65, 69, 70, 72, 73, 74, 76, 77, 79, 80]"
instance_0660.npz,79,24747,24740,27713,1,147.0224,"[0, 1, 3, 4, 5, 7, 8, 11, 12, 14, 19, 24, 25, 26, 29, 31, 32, 33, 34, 35, 36, 39, 42, 43, 45, 47, 48, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 67, 68, 69, 72, 73, 75, 76, 77, 78]"
instance_0661.npz,64,19609,19608,21836,1,93.6742,"[0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 17, 18, 21, 24, 25, 27, 29, 30, 31, 32, 33, 36, 37, 39, 41, 42, 43, 44, 46, 49, 51, 52, 53, 54, 56, 58, 59, 61, 63]"
instance_0662.npz,92,30366,30356,35318,1,211.3913,"[0, 2, 4, 5, 6, 8, 9, 12, 13, 14, 16, 17, 20, 23, 24, 25, 26, 28, 30, 36, 37, 39, 40, 43, 45, 46, 47, 48, 49, 50, 53, 54, 55, 56, 57, 58, 61, 62, 65, 69, 73, 74, 75, 77, 78, 80, 83, 84, 85, 87, 88, 90, 91]"
instance_0663.npz,41,13647,13642,14784,1,41.0224,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 17, 18, 19, 20, 21, 22, 26, 28, 29, 30, 32, 33, 34, 35, 38, 39, 40]"
instance_0664.npz,23,7632,7630,8880,1,11.9924,"[2, 3, 4, 6, 7, 8, 9, 10, 11, 15, 17, 18, 19, 20]"
instance_0665.npz,12,3275,3271,3644,1,2.6081,"[0, 2, 3, 4, 5, 6, 10]"
instance_0666.npz,65,21312,21310,23938,1,95.0829,"[1, 2, 4, 5, 6, 8, 13, 14, 15, 16, 17, 18, 21, 22, 23, 25, 27, 30, 31, 32, 33, 34, 35, 37, 39, 41, 43, 44, 45, 46, 49, 54, 55, 56, 59, 60, 61, 62, 63, 64]"
instance_0667.npz,31,11358,11318,12511,1,21.936,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 15, 16, 18, 21, 22, 23, 24, 27, 28, 30]"
instance_0668.npz,21,6995,6994,8063,1,9.0956,"[0, 1, 3, 4, 6, 7, 9, 10, 11, 12, 15, 16]"
instance_0669.npz,88,31778,31771,36291,1,200.1955,"[1, 2, 3, 4, 6, 7, 8, 11, 12, 13, 14, 16, 21, 22, 23, 25, 26, 27, 28, 30, 32, 33, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 51, 52, 53, 54, 55, 57, 59, 61, 62, 63, 65, 67, 69, 70, 71, 72, 74, 75, 76, 77, 78, 79, 80, 82, 83, 84, 87]"
instance_0670.npz,92,33830,33829,38420,1,229.9415,"[0, 2, 4, 6, 7, 8, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 24, 25, 28, 29, 31, 33, 35, 36, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 50, 52, 53, 54, 55, 56, 57, 58, 60, 62, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 75, 76, 77, 78, 79, 80, 84, 88, 91]"
instance_0671.npz,76,25065,25065,27517,1,136.0438,"[2, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 26, 28, 29, 32, 33, 34, 35, 36, 37, 38, 39, 40, 43, 45, 46, 47, 48, 50, 52, 54, 55, 56, 57, 58, 59, 60, 62, 64, 66, 67, 70, 72, 73, 74]"
instance_0672.npz,74,25200,25200,28039,1,134.29,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 33, 35, 36, 37, 38, 39, 40, 42, 45, 47, 49, 51, 52, 53, 54, 58, 59, 60, 61, 62, 64, 66, 67, 68, 69, 70, 71, 72, 73]"
instance_0673.npz,29,8458,8454,9482,1,15.6876,"[1, 2, 3, 4, 5, 7, 9, 10, 11, 13, 14, 15, 16, 17, 20, 21, 22, 23, 24, 26, 27, 28]"
instance_0674.npz,91,34609,34609,38033,1,235.8355,"[0, 2, 4, 7, 8, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50, 51, 53, 56, 57, 60, 61, 62, 64, 66, 67, 69, 71, 72, 73, 74, 75, 76, 77, 78, 80, 81, 82, 83, 85, 86, 87, 88, 89, 90]"
instance_0675.npz,94,34860,34853,38236,1,249.9047,"[0, 1, 2, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 50, 52, 53, 54, 55, 56, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 78, 79, 80, 81, 82, 85, 86, 89, 91, 93]"
instance_0676.npz,88,35034,35031,38474,1,234.6845,"[0, 1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 18, 19, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 47, 48, 49, 51, 52, 54, 55, 59, 60, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 75, 76, 79, 80, 81, 82, 83, 86, 87]"
instance_0677.npz,72,27295,27293,29912,1,157.0916,"[2, 3, 4, 5, 6, 10, 11, 12, 13, 14, 15, 16, 19, 22, 23, 25, 27, 28, 29, 30, 32, 34, 35, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 70, 71]"
instance_0678.npz,81,29910,29910,32296,1,189.3979,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 67, 68, 70, 72, 73, 75, 76, 77, 78, 79]"
instance_0679.npz,39,14269,14269,15182,1,41.2221,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20, 22, 24, 25, 27, 28, 29, 31, 32, 34, 35, 37]"
instance_0680.npz,73,29432,29428,31082,1,166.5822,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 59, 61, 62, 63, 65, 66, 67, 68, 69, 70, 71, 72]"
instance_0681.npz,52,22046,22044,24414,1,91.7496,"[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 25, 27, 28, 29, 30, 34, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51]"
instance_0682.npz,82,33845,33842,38468,1,203.723,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 22, 24, 26, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 53, 55, 56, 57, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 70, 71, 73, 74, 75, 77, 79, 80]"
instance_0683.npz,61,23375,23371,26339,1,105.9965,"[3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 33, 35, 37, 38, 39, 40, 41, 42, 43, 44, 46, 47, 48, 50, 51, 52, 53, 55, 56, 57, 58, 59]"
instance_0684.npz,56,23075,23073,24815,1,91.5191,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 40, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]"
instance_0685.npz,37,15927,15914,17068,1,40.8345,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 29, 32, 33, 34, 35, 36]"
instance_0686.npz,16,6504,6502,6473,1,6.1333,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14]"
instance_0687.npz,54,22145,22144,24104,1,85.3002,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 51, 52, 53]"
instance_0688.npz,49,22191,22179,22945,1,78.6443,"[0, 1, 2, 3, 4, 5, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48]"
instance_0689.npz,67,30650,30646,33354,1,151.7957,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 26, 27, 28, 29, 30, 31, 32, 33, 36, 37, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 56, 57, 59, 60, 61, 62, 64, 65, 66]"
instance_0690.npz,63,30706,30684,32440,1,151.8308,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 62]"
instance_0691.npz,91,43398,43398,47369,1,292.9692,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 59, 60, 61, 63, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 83, 84, 85, 86, 88, 89, 90]"
instance_0692.npz,96,44848,44846,47669,1,325.2382,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 33, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 46, 48, 50, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95]"
instance_0693.npz,36,17990,17988,18957,1,48.1515,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 31, 32, 33, 34, 35]"
instance_0694.npz,32,16593,16580,17494,1,36.868,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31]"
instance_0695.npz,59,30445,30435,32147,1,128.0315,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58]"
